"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene"
"ENSG00000158270"	159.783065469479	-1.23384324491153	0.308374088043605	-6.01461526835229	1.80314425065178e-09	1.82388508089244e-07	"COLEC12"
"ENSG00000145901"	12377.6221405584	1.53155672603932	0.279240355917832	6.00903316491936	1.86632948047489e-09	1.87806619164076e-07	"TNIP1"
"ENSG00000137571"	25.903421366155	1.8110357817731	0.352632417519497	6.00516017442057	1.91143110022427e-09	1.91358758659375e-07	"SLCO5A1"
"ENSG00000231858"	19.4610368561499	1.83114139144794	0.360938598449234	5.99563437062493	2.02692612114791e-09	2.01885978250253e-07	""
"ENSG00000174837"	816.312781235136	1.82675039592151	0.300979111907898	5.98899948572216	2.11135831304478e-09	2.09228106534315e-07	"EMR1"
"ENSG00000049249"	566.138706251678	1.48195183961797	0.307771324177691	5.9876115042055	2.12944952833688e-09	2.09955119657538e-07	"TNFRSF9"
"ENSG00000185245"	488.031470526222	1.30681257679477	0.292503050287549	5.98036991115438	2.22631463539694e-09	2.18402584483513e-07	"GP1BA"
"ENSG00000137094"	435.140764683456	1.62026402789155	0.297108554504974	5.97931249263831	2.24081329609227e-09	2.18725785831567e-07	"DNAJB5"
"ENSG00000139211"	82.2703684284512	1.61274842873294	0.279937422041722	5.97154967770156	2.35010476237104e-09	2.26142541617124e-07	"AMIGO2"
"ENSG00000151693"	89.8951780714732	1.3718425350281	0.317679938630126	5.97288919326282	2.33088224040786e-09	2.26142541617124e-07	"ASAP2"
"ENSG00000164683"	47.7762508659942	1.70539606253338	0.345058223366749	5.97144948080305	2.35154881407008e-09	2.26142541617124e-07	"HEY1"
"ENSG00000133116"	8.83722536499342	1.84615504241822	0.348114796866935	5.96414555796707	2.45917450546185e-09	2.35333356351109e-07	"KL"
"ENSG00000110944"	209.927031669817	2.13235889567989	0.338597127393923	5.95965868657637	2.5276530629695e-09	2.40706551684344e-07	"IL23A"
"ENSG00000111144"	3836.19689245746	-1.48192728153634	0.27047565806589	-5.95708811694003	2.56771812602192e-09	2.43334918719418e-07	"LTA4H"
"ENSG00000124731"	226.510920263519	1.62733384875397	0.306491278059087	5.95465213111178	2.60625594509349e-09	2.45793857778334e-07	"TREM1"
"ENSG00000226239"	21.9372704609462	1.70008542684347	0.342485010229233	5.9523915950174	2.64252164999628e-09	2.46829223211615e-07	""
"ENSG00000230943"	65.3403649274185	1.65120750184098	0.287537578878601	5.9525256579438	2.64035724245534e-09	2.46829223211615e-07	""
"ENSG00000251139"	9.62331365742807	1.86810563664928	0.3440029305342	5.94972822155579	2.68588094847927e-09	2.49684608934344e-07	""
"ENSG00000259354"	435.438818994433	1.4682834387259	0.266755245229185	5.93416347009237	2.95347453858562e-09	2.73259383612647e-07	""
"ENSG00000040608"	97.4062386437856	-1.42057720481761	0.334312332147702	-5.93085884806602	3.01354197190889e-09	2.76198903171856e-07	"RTN4R"
"ENSG00000141682"	280.627960715373	1.51619241271167	0.348268604297094	5.93090741454657	3.01265063656782e-09	2.76198903171856e-07	"PMAIP1"
"ENSG00000251034"	68.2073300223414	0.996123447513762	0.167771738284691	5.92795080867593	3.06738348647682e-09	2.79819908518694e-07	""
"ENSG00000128917"	10.6196738927972	1.84141446270065	0.366889534478439	5.92399272378743	3.14217364920133e-09	2.85309367347481e-07	"DLL4"
"ENSG00000076351"	22.0038496473965	-1.63445042092539	0.340552414259559	-5.91918913332207	3.23532739650657e-09	2.89846116049203e-07	"SLC46A1"
"ENSG00000147443"	419.228674801912	-1.51761017449981	0.272915636378696	-5.92059627417922	3.20776444963948e-09	2.89846116049203e-07	"DOK2"
"ENSG00000260248"	33.1504908813152	1.94184434815474	0.343262635639634	5.91912041669708	3.23667930021136e-09	2.89846116049203e-07	""
"ENSG00000241155"	10.6568798303337	1.54175464218857	0.261501264087896	5.9002820874723	3.6288060772912e-09	3.23477407492597e-07	"ARHGAP31-AS1"
"ENSG00000167653"	14.366387088797	-1.55688882660877	0.281179867619567	-5.89947071614932	3.64669488343041e-09	3.23594443246947e-07	"PSCA"
"ENSG00000070759"	319.606464879361	-1.42642292948293	0.279906954197611	-5.89424537246679	3.76397509961877e-09	3.3249014432017e-07	"TESK2"
"ENSG00000108821"	322.152940554807	1.35136776424233	0.321469482827557	5.89192055978238	3.8173269215123e-09	3.35684036764698e-07	"COL1A1"
"ENSG00000125148"	1163.83993419403	1.53376953477397	0.274642546012622	5.87488127114374	4.23146510710580e-09	3.70433461080356e-07	"MT2A"
"ENSG00000084734"	28.4798904700242	1.32439958722817	0.343770138530208	5.86668056337797	4.44606051539935e-09	3.87482113310831e-07	"GCKR"
"ENSG00000143479"	248.006568487762	1.55196577617032	0.291858455382482	5.86304262475278	4.54461498154971e-09	3.9431099408806e-07	"DYRK3"
"ENSG00000073060"	699.73298795509	-1.35070784632989	0.294913576223609	-5.86117630319662	4.59599683446784e-09	3.97004646913633e-07	"SCARB1"
"ENSG00000273472"	92.7872867132911	1.405793216358	0.25216712857719	5.8457974448661	5.04147208555033e-09	4.33566599357329e-07	""
"ENSG00000157557"	2872.61745250955	1.47214415907661	0.279711436477174	5.82953661458749	5.55815009598553e-09	4.75904413043112e-07	"ETS2"
"ENSG00000073712"	68.6722316155007	1.45311683332837	0.284485366572824	5.82537432749824	5.69847273658913e-09	4.85788579754118e-07	"FERMT2"
"ENSG00000133121"	207.892216716568	-1.46778407399984	0.311061438106548	-5.82373233428825	5.75477182293634e-09	4.88455024032014e-07	"STARD13"
"ENSG00000167371"	22.9071966046375	1.56025751386579	0.254739253958035	5.81905785317698	5.91802499083852e-09	5.00137159615366e-07	"PRRT2"
"ENSG00000101384"	382.247251267555	1.57356142188813	0.27647499866255	5.81564151473073	6.04017881818843e-09	5.0432331515559e-07	"JAG1"
"ENSG00000169184"	439.24071176391	1.35584917567523	0.276224702836263	5.81565407126704	6.03972539031648e-09	5.0432331515559e-07	"MN1"
"ENSG00000251196"	22.5711174984835	1.50478275590644	0.259883254368456	5.81550640869844	6.04505971449688e-09	5.0432331515559e-07	""
"ENSG00000267874"	11.1515141865542	1.58352041981472	0.364839906289158	5.80289461822886	6.51797597042205e-09	5.41463518700337e-07	""
"ENSG00000135709"	1112.43291839665	-1.42617650123855	0.278631075210727	-5.79372632509971	6.88416061535392e-09	5.69460099715844e-07	"KIAA0513"
"ENSG00000136286"	6853.21447127098	1.52139247855368	0.28657571171344	5.79211704265032	6.95046762221916e-09	5.7251910937115e-07	"MYO1G"
"ENSG00000106462"	564.769094916775	1.44990441627469	0.259293885962564	5.78643487660335	7.18959411369485e-09	5.89727967594752e-07	"EZH2"
"ENSG00000115884"	14.5102225765502	-1.42310372727915	0.319809369865384	-5.78535771286331	7.23581859276461e-09	5.91036194844982e-07	"SDC1"
"ENSG00000167874"	37.8201575293695	1.64735730982255	0.309898751728123	5.77804999871169	7.55713535169039e-09	6.14709984732082e-07	"TMEM88"
"ENSG00000132386"	283.087733801816	-1.48987182448714	0.293839419327523	-5.77483484910545	7.70285998643095e-09	6.23963620975539e-07	"SERPINF1"
"ENSG00000141401"	37.6714108203445	-1.50397210792731	0.317409498547016	-5.76692962912571	8.07287403886425e-09	6.5123407845747e-07	"IMPA2"
"ENSG00000165757"	37.7800299953687	1.41268672356002	0.30561313867134	5.7629663572013	8.26482747583405e-09	6.63975152194372e-07	"KIAA1462"
"ENSG00000237732"	105.664795507741	1.63630314189797	0.29731765579287	5.76018423511931	8.40221751697321e-09	6.72246271993242e-07	""
"ENSG00000167034"	18.3424836805763	1.64276306970186	0.350937798364918	5.75279141709458	8.77817671165166e-09	6.99459452101485e-07	"NKX3-1"
"ENSG00000072518"	1109.59587638287	0.236168061290223	0.0410940818616847	5.75202026601399	8.81832251160034e-09	6.99802000290495e-07	"MARK2"
"ENSG00000184545"	15.3293403147495	1.52779006641597	0.310815599467487	5.74399923905398	9.24662032409196e-09	7.30819926991592e-07	"DUSP8"
"ENSG00000163874"	2550.46433445067	1.41207607438096	0.255562060933083	5.74214287022068	9.3485893242219e-09	7.35899841884919e-07	"ZC3H12A"
"ENSG00000103241"	14.0019693234747	1.80186445371903	0.367196217576713	5.73605592738652	9.69066732768627e-09	7.59763885827677e-07	"FOXF1"
"ENSG00000134986"	173.742657278938	-1.41531504236959	0.283080166224217	-5.73295670793271	9.86948311986781e-09	7.69735208215497e-07	"NREP"
"ENSG00000163082"	1363.39240782179	1.47050457962637	0.290117791368828	5.73248963930601	9.89670818881723e-09	7.69735208215497e-07	"SGPP2"
"ENSG00000103490"	83.005622041065	-1.41225622350417	0.28747405035107	-5.72607112810101	1.02783141061322e-08	7.94764344835656e-07	"PYCARD"
"ENSG00000165804"	221.014869703854	-1.27550451380306	0.298168949447297	-5.72571439821428	1.02999374676478e-08	7.94764344835656e-07	"ZNF219"
"ENSG00000225492"	52.0070145254622	2.01913283661738	0.361174790887229	5.72092134679352	1.05947938491874e-08	8.1429750206235e-07	"GBP1P1"
"ENSG00000152580"	65.6113675429564	-1.19370733068168	0.342906891276041	-5.71970647602346	1.06708231286059e-08	8.169247416339e-07	"IGSF10"
"ENSG00000118503"	9128.73763451235	1.47864962629758	0.264189643892968	5.71886482628097	1.07238060649764e-08	8.1777399218933e-07	"TNFAIP3"
"ENSG00000104154"	421.748181682218	1.383802216288	0.258305861634321	5.71703182760859	1.08400819435638e-08	8.23424434639113e-07	"SLC30A4"
"ENSG00000250155"	82.5991487449811	1.21805929760187	0.215298597789164	5.71380955654796	1.10474629577063e-08	8.35924697133113e-07	""
"ENSG00000120436"	44.5635052612059	1.20264944001571	0.367860354588684	5.71144078858581	1.120236743816e-08	8.41125450491382e-07	"GPR31"
"ENSG00000218976"	42.2587180836793	1.38219655098619	0.349645160390245	5.71164895020584	1.11886706459222e-08	8.41125450491382e-07	""
"ENSG00000105707"	13.4791223175537	1.19668051250928	0.365260889400686	5.70989711186352	1.13044492681442e-08	8.45538155604254e-07	"HPN"
"ENSG00000251301"	217.522510361192	1.38167217929316	0.312014836622296	5.70714795030843	1.14884915757193e-08	8.56024170004549e-07	""
"ENSG00000197461"	40.1789613657443	1.50349890828785	0.345130548915344	5.70568198059284	1.15878176757837e-08	8.60142116603231e-07	"PDGFA"
"ENSG00000213876"	44.3389799951679	-1.45017844644783	0.326453152695671	-5.70019916198017	1.19667538189334e-08	8.84905182019768e-07	"RPL7AP64"
"ENSG00000158062"	489.481058915975	-1.22298989617846	0.222886500390741	-5.6900173013192	1.27026500722432e-08	9.35777866831443e-07	"UBXN11"
"ENSG00000146376"	1284.77363625318	-1.34462114949867	0.274137189987302	-5.6763944622554	1.37563359653278e-08	1.00959094253808e-06	"ARHGAP18"
"ENSG00000145287"	147.032226116423	1.7173190552507	0.335841822364253	5.67321367841515	1.40143243793479e-08	1.02084940497623e-06	"PLAC8"
"ENSG00000260256"	46.2982956560367	1.53113878410308	0.292543574892309	5.67369336993199	1.39751185562992e-08	1.02084940497623e-06	""
"ENSG00000123700"	439.576366146044	1.88723112888439	0.32147421260751	5.67072932475684	1.42190897256964e-08	1.03191475697043e-06	"KCNJ2"
"ENSG00000169429"	34210.8736658792	1.38485563743457	0.286471828204831	5.66950487527502	1.43210775877471e-08	1.03546695062222e-06	"IL8"
"ENSG00000109265"	62.859222419147	1.57303473344906	0.331855831187086	5.66870039413805	1.43884715358315e-08	1.03650089048894e-06	"KIAA1211"
"ENSG00000132514"	54.9985060713508	-1.45946415538756	0.303942924833912	-5.65914166549563	1.52131939146811e-08	1.09188224853825e-06	"CLEC10A"
"ENSG00000106605"	1191.73444579067	1.49223017258279	0.293354536872727	5.65731095681958	1.53763030417307e-08	1.09501301290579e-06	"BLVRA"
"ENSG00000137841"	627.441737865024	-1.38316371733465	0.297873041383052	-5.65676706043349	1.54250885436477e-08	1.09501301290579e-06	"PLCB2"
"ENSG00000188215"	312.714743784971	1.47253733685514	0.257623427831556	5.65752777276977	1.53568972576657e-08	1.09501301290579e-06	"DCUN1D3"
"ENSG00000173846"	1258.11937628489	1.3886025561598	0.255457223421528	5.65461309748118	1.56197719572038e-08	1.10481589908888e-06	"PLK3"
"ENSG00000132359"	176.625735110859	-1.40237058757298	0.287777416473175	-5.65365250953498	1.57073611006589e-08	1.1070003733107e-06	"RAP1GAP2"
"ENSG00000107738"	1451.91839257086	-1.47641871611214	0.27554775280459	-5.64822917208874	1.62108983000438e-08	1.13837826119948e-06	"C10orf54"
"ENSG00000197442"	1100.66097094741	1.43376882660448	0.258731545184825	5.64448280509891	1.65678538044253e-08	1.1592747024014e-06	"MAP3K5"
"ENSG00000140379"	1563.26121487121	1.70852188489133	0.316287484425124	5.64183697453324	1.68245367734498e-08	1.16885625228216e-06	"BCL2A1"
"ENSG00000196812"	36.0075518368626	-0.667693518531134	0.118996059660476	-5.64207993116854	1.68008064272098e-08	1.16885625228216e-06	"ZSCAN16"
"ENSG00000172575"	474.457021974872	1.3404578744462	0.272084093214081	5.63802084215855	1.72015693430919e-08	1.1908121869356e-06	"RASGRP1"
"ENSG00000127124"	149.511593132973	1.58319788862217	0.271925441863549	5.63440925494236	1.75659425064379e-08	1.20868041487428e-06	"HIVEP3"
"ENSG00000253687"	16.2078500639857	1.4398160760323	0.298234022910832	5.63423699578443	1.7583507725863e-08	1.20868041487428e-06	""
"ENSG00000205269"	420.333813075453	-1.33915451530228	0.259054118275478	-5.63310141922148	1.76997297395531e-08	1.21240043500195e-06	"TMEM170B"
"ENSG00000141505"	113.374020160094	-1.43189067245462	0.273161230159194	-5.63152713986477	1.78620860230823e-08	1.21924350819095e-06	"ASGR1"
"ENSG00000254281"	287.208731480903	1.54608558061466	0.285427990182545	5.63042932662622	1.79761589930348e-08	1.22275461972831e-06	""
"ENSG00000119899"	703.227725935856	-0.477380062469935	0.0847229878721743	-5.62523137206596	1.85259493235973e-08	1.25577632880301e-06	"SLC17A5"
"ENSG00000135842"	3344.47440632014	1.46967589502946	0.276254045194502	5.6186901236653	1.92410588813759e-08	1.29973685633987e-06	"FAM129A"
"ENSG00000181467"	1820.94573283464	-1.23972273201034	0.236484664101114	-5.61627911365673	1.95113395453117e-08	1.31344955380543e-06	"RAP2B"
"ENSG00000262097"	15.6010828819629	-0.931679332470569	0.365295276670394	-5.61390625766065	1.97809405224749e-08	1.3270224085215e-06	""
"ENSG00000256442"	5.8205842685411	1.79146381259153	0.3113513614787	5.60401971385224	2.09436871516885e-08	1.40021459101118e-06	""
"ENSG00000116990"	103.157130954584	-1.49357871546789	0.310381238601663	-5.59674447207654	2.1841425541704e-08	1.4552502028162e-06	"MYCL"
"ENSG00000267293"	36.4472821451972	1.62121198616737	0.304717584919821	5.59196182979207	2.24518184997698e-08	1.49083129507655e-06	""
"ENSG00000237513"	46.9169735736414	1.51885975288002	0.329474956413969	5.58797831473123	2.29728322272633e-08	1.52025637539198e-06	""
"ENSG00000078804"	752.547959233512	1.56832687515012	0.305134373963163	5.58588020288105	2.32519485370652e-08	1.5335288491236e-06	"TP53INP2"
"ENSG00000130202"	1592.82630532223	1.44929698785559	0.256890581148319	5.58314800924971	2.36203560831489e-08	1.55258111601088e-06	"PVRL2"
"ENSG00000102038"	30.3748317281737	1.58865037494816	0.312240950704637	5.57614952660826	2.45900584154934e-08	1.60584552981864e-06	"SMARCA1"
"ENSG00000124098"	285.772200146622	-1.3647272120422	0.269565026982043	-5.57611302211632	2.45952163413469e-08	1.60584552981864e-06	"FAM210B"
"ENSG00000162745"	468.258352933665	-1.49642659708641	0.301290083120099	-5.57362265105934	2.49495851764189e-08	1.6235526727135e-06	"OLFML2B"
"ENSG00000224460"	10.2386461320541	1.72491300930637	0.335119558812933	5.57158954975696	2.52425558892227e-08	1.63716005338673e-06	""
"ENSG00000105516"	73.7712871175485	-1.46757543173608	0.335707386154022	-5.57024085495467	2.54387424361131e-08	1.64442095972781e-06	"DBP"
"ENSG00000151790"	120.562324494283	-1.60060359074764	0.346652981785867	-5.56946904523515	2.55516778289394e-08	1.64627014711734e-06	"TDO2"
"ENSG00000120217"	3063.78395014178	1.47756143766685	0.274298229937998	5.56015389429971	2.69536871108433e-08	1.73088776242724e-06	"CD274"
"ENSG00000163536"	14.2767117115317	-0.976068827803495	0.177077040371618	-5.55454156808506	2.78341273820135e-08	1.77573926653554e-06	"SERPINI1"
"ENSG00000173166"	80.1857256332692	0.888759595148405	0.160427151899102	5.55283754137316	2.8106927228741e-08	1.77573926653554e-06	"RAPH1"
"ENSG00000180767"	19.3590200846225	-1.09938741930312	0.363330558321287	-5.55356004341494	2.79909456138345e-08	1.77573926653554e-06	"CHST13"
"ENSG00000197632"	7448.70368198976	1.40386941373528	0.318708403509899	5.55326000042741	2.8039054342878e-08	1.77573926653554e-06	"SERPINB2"
"ENSG00000225471"	19.6807858682807	-1.43088703467086	0.321315827345197	-5.55425442144276	2.78799163779935e-08	1.77573926653554e-06	""
"ENSG00000174370"	146.879223726648	-1.37737634132232	0.295083348300873	-5.551559692679	2.831320006255e-08	1.78300094071323e-06	"C11orf45"
"ENSG00000267596"	34.3241465735683	1.10554237395761	0.357282454894346	5.54775671555554	2.89358120822585e-08	1.81635023623746e-06	"CCL15"
"ENSG00000071242"	1062.7796341321	-1.21671419983483	0.249754638397164	-5.54416579519189	2.95358878265477e-08	1.84293631635671e-06	"RPS6KA2"
"ENSG00000235117"	52.6323106625858	-1.32181323633549	0.329560750985105	-5.54409313227043	2.95481542372529e-08	1.84293631635671e-06	""
"ENSG00000141858"	347.064485921287	-1.28249496277174	0.260530203375836	-5.5433366549208	2.96761510157105e-08	1.84502490486847e-06	"SAMD1"
"ENSG00000150782"	326.287192687144	1.42145814179816	0.250489357536822	5.53725278378646	3.07252937692739e-08	1.90418788877386e-06	"IL18"
"ENSG00000104783"	2523.89524126509	1.37418000963139	0.268548269590629	5.53469510616011	3.11770209770648e-08	1.92606899846285e-06	"KCNN4"
"ENSG00000250274"	114.959932120826	1.39697667131245	0.269881090692027	5.53363539779169	3.13660644678622e-08	1.93163504902715e-06	""
"ENSG00000136960"	514.640444456751	1.75217835942384	0.298080282183835	5.53015542657418	3.19947178344927e-08	1.9641537156131e-06	"ENPP2"
"ENSG00000139725"	84.6003739476591	1.1105808769461	0.233336863765985	5.52461893273214	3.30201496956022e-08	2.02075035221801e-06	"RHOF"
"ENSG00000149418"	358.090793890541	-1.28482748699794	0.269076544701697	-5.52296972335858	3.33317190453794e-08	2.03102813453486e-06	"ST14"
"ENSG00000173578"	309.18272502687	-1.36454832351272	0.281445346396502	-5.52263043651022	3.33961700228301e-08	2.03102813453486e-06	"XCR1"
"ENSG00000173110"	273.828920182269	1.48778433042732	0.303831060260962	5.52149376981274	3.36129734692441e-08	2.0378648076602e-06	"HSPA6"
"ENSG00000226435"	17.3983330484322	1.61603775254297	0.345887119744617	5.52076890132676	3.3751944358062e-08	2.03995497757921e-06	"ANKRD18DP"
"ENSG00000134070"	2644.97095348694	1.41003518065691	0.272637410890825	5.5194117772676	3.40136305034394e-08	2.04942621817328e-06	"IRAK2"
"ENSG00000136026"	707.655035159052	1.42461153397588	0.263588156901266	5.51486066246537	3.49056393683453e-08	2.09670120538104e-06	"CKAP4"
"ENSG00000272016"	116.56254655244	1.46493740472848	0.266745062346848	5.51313310281751	3.52501438620085e-08	2.1108997192458e-06	""
"ENSG00000071967"	467.6256769108	-1.41962895292157	0.279973917628705	-5.51110343478308	3.56591081648544e-08	2.12885966236785e-06	"CYBRD1"
"ENSG00000136404"	244.376069863527	-1.42072725694447	0.290452131772055	-5.50884541541332	3.61194915935672e-08	2.14977047222445e-06	"TM6SF1"
"ENSG00000149798"	373.020990120089	1.40008974182213	0.252611225507373	5.50825887567673	3.62400201459044e-08	2.15038806470622e-06	"CDC42EP2"
"ENSG00000108702"	11.6626572858837	1.78153825359248	0.360777617674795	5.50570629400492	3.67691104468955e-08	2.17171430811597e-06	"CCL1"
