FileName	Sample Name
WTCHG_449468_205154	S119
WTCHG_449468_206166	S331
WTCHG_449468_207178	S417
WTCHG_449468_208190	FG107F
WTCHG_449468_209107	S473
WTCHG_449468_210119	S480
WTCHG_449468_211131	S6
WTCHG_449468_212143	S474
WTCHG_449468_213155	S102
WTCHG_449468_214167	S395
WTCHG_449468_215179	S168
WTCHG_449468_216191	S416
WTCHG_449468_217108	S247
WTCHG_449468_218120	S66
WTCHG_449468_219132	FG143F
WTCHG_449468_220144	FG140
WTCHG_449468_221156	S339
WTCHG_449468_222168	FG21F
WTCHG_449468_224192	S297
WTCHG_449468_225109	S346
WTCHG_449468_226121	S233
WTCHG_449468_227133	S488
WTCHG_449468_228145	S279
WTCHG_449468_229157	S179
WTCHG_449468_230169	S254
WTCHG_449468_231181	S13
WTCHG_449468_232193	FG131
WTCHG_449468_233110	S394
WTCHG_449468_234122	S219
WTCHG_449468_235134	S471
WTCHG_449468_236146	S371
WTCHG_449468_237158	S58
WTCHG_449468_238170	S205
WTCHG_449468_239182	FG151
WTCHG_449468_240194	S305
WTCHG_449468_241111	S101
WTCHG_449468_242123	FG121
WTCHG_449468_243135	S253
WTCHG_449468_244147	S136
WTCHG_449468_245159	S238
WTCHG_449468_246171	S178
WTCHG_449468_247183	S108
WTCHG_449468_248195	S173
WTCHG_449468_249112	S412
WTCHG_449468_250124	S293
WTCHG_449468_251136	FG41M
WTCHG_449468_252148	S429
WTCHG_449468_253160	FG46R
WTCHG_449468_254172	S112
WTCHG_449468_257101	S228
WTCHG_449468_258113	S191
WTCHG_449468_259125	S92
WTCHG_449468_260137	S434
WTCHG_449468_261149	FG84M
WTCHG_449468_262161	FG95F
WTCHG_449468_263173	S436
WTCHG_449468_264185	S72
WTCHG_449468_265102	S500
WTCHG_449468_266114	FG31R
WTCHG_449468_267126	S167
WTCHG_449468_268138	S459
WTCHG_449468_269150	S399
WTCHG_449468_270162	FG74R
WTCHG_449468_271174	S332
WTCHG_449468_272186	S251
WTCHG_449468_273103	S313
WTCHG_449468_274115	FG116M
WTCHG_449468_275127	S131
WTCHG_449468_276139	S499
WTCHG_449468_277151	S265
WTCHG_449468_278163	S15
WTCHG_449468_279175	FG116F
WTCHG_449468_280187	FG23R
WTCHG_449468_281104	S345
WTCHG_449468_282116	FG156F
WTCHG_449468_283128	FG85
WTCHG_449468_284140	S103
WTCHG_449468_285152	S376
WTCHG_449468_286164	FG27R
WTCHG_449468_287176	S230
WTCHG_449468_289105	S39
WTCHG_449468_290117	FG99
WTCHG_449468_291129	S76
WTCHG_449468_292141	S296
WTCHG_449468_293153	S485
WTCHG_449468_294165	S497
WTCHG_449468_295177	S502
WTCHG_449468_296189	S320
WTCHG_449469_201106	S250
WTCHG_449469_203130	S245
WTCHG_449469_204142	S264
WTCHG_449469_205154	S119
WTCHG_449469_206166	S331
WTCHG_449469_207178	S417
WTCHG_449469_208190	FG107F
WTCHG_449469_209107	S473
WTCHG_449469_210119	S480
WTCHG_449469_211131	S6
WTCHG_449469_212143	S474
WTCHG_449469_213155	S102
WTCHG_449469_214167	S395
WTCHG_449469_215179	S168
WTCHG_449469_216191	S416
WTCHG_449469_217108	S247
WTCHG_449469_218120	S66
WTCHG_449469_219132	FG143F
WTCHG_449469_220144	FG140
WTCHG_449469_221156	S339
WTCHG_449469_222168	FG21F
WTCHG_449469_224192	S297
WTCHG_449469_225109	S346
WTCHG_449469_226121	S233
WTCHG_449469_227133	S488
WTCHG_449469_228145	S279
WTCHG_449469_229157	S179
WTCHG_449469_230169	S254
WTCHG_449469_231181	S13
WTCHG_449469_232193	FG131
WTCHG_449469_233110	S394
WTCHG_449469_234122	S219
WTCHG_449469_235134	S471
WTCHG_449469_236146	S371
WTCHG_449469_237158	S58
WTCHG_449469_238170	S205
WTCHG_449469_239182	FG151
WTCHG_449469_240194	S305
WTCHG_449469_241111	S101
WTCHG_449469_242123	FG121
WTCHG_449469_243135	S253
WTCHG_449469_244147	S136
WTCHG_449469_245159	S238
WTCHG_449469_246171	S178
WTCHG_449469_247183	S108
WTCHG_449469_248195	S173
WTCHG_449469_249112	S412
WTCHG_449469_250124	S293
WTCHG_449469_251136	FG41M
WTCHG_449469_252148	S429
WTCHG_449469_253160	FG46R
WTCHG_449469_254172	S112
WTCHG_449469_257101	S228
WTCHG_449469_258113	S191
WTCHG_449469_259125	S92
WTCHG_449469_260137	S434
WTCHG_449469_261149	FG84M
WTCHG_449469_262161	FG95F
WTCHG_449469_263173	S436
WTCHG_449469_264185	S72
WTCHG_449469_265102	S500
WTCHG_449469_266114	FG31R
WTCHG_449469_267126	S167
WTCHG_449469_268138	S459
WTCHG_449469_269150	S399
WTCHG_449469_270162	FG74R
WTCHG_449469_271174	S332
WTCHG_449469_272186	S251
WTCHG_449469_273103	S313
WTCHG_449469_274115	FG116M
WTCHG_449469_275127	S131
WTCHG_449469_276139	S499
WTCHG_449469_277151	S265
WTCHG_449469_278163	S15
WTCHG_449469_279175	FG116F
WTCHG_449469_280187	FG23R
WTCHG_449469_281104	S345
WTCHG_449469_282116	FG156F
WTCHG_449469_283128	FG85
WTCHG_449469_284140	S103
WTCHG_449469_285152	S376
WTCHG_449469_286164	FG27R
WTCHG_449469_287176	S230
WTCHG_449469_289105	S39
WTCHG_449469_290117	FG99
WTCHG_449469_291129	S76
WTCHG_449469_292141	S296
WTCHG_449469_293153	S485
WTCHG_449469_294165	S497
WTCHG_449469_295177	S502
WTCHG_449469_296189	S320
WTCHG_449470_201106	S250
WTCHG_449470_203130	S245
WTCHG_449470_204142	S264
WTCHG_449470_205154	S119
WTCHG_449470_206166	S331
WTCHG_449470_207178	S417
WTCHG_449470_208190	FG107F
WTCHG_449470_209107	S473
WTCHG_449470_210119	S480
WTCHG_449470_211131	S6
WTCHG_449470_212143	S474
WTCHG_449470_213155	S102
WTCHG_449470_214167	S395
WTCHG_449470_215179	S168
WTCHG_449470_216191	S416
WTCHG_449470_217108	S247
WTCHG_449470_218120	S66
WTCHG_449470_219132	FG143F
WTCHG_449470_220144	FG140
WTCHG_449470_221156	S339
WTCHG_449470_222168	FG21F
WTCHG_449470_224192	S297
WTCHG_449470_225109	S346
WTCHG_449470_226121	S233
WTCHG_449470_227133	S488
WTCHG_449470_228145	S279
WTCHG_449470_229157	S179
WTCHG_449470_230169	S254
WTCHG_449470_231181	S13
WTCHG_449470_232193	FG131
WTCHG_449470_233110	S394
WTCHG_449470_234122	S219
WTCHG_449470_235134	S471
WTCHG_449470_236146	S371
WTCHG_449470_237158	S58
WTCHG_449470_238170	S205
WTCHG_449470_239182	FG151
WTCHG_449470_240194	S305
WTCHG_449470_241111	S101
WTCHG_449470_242123	FG121
WTCHG_449470_243135	S253
WTCHG_449470_244147	S136
WTCHG_449470_245159	S238
WTCHG_449470_246171	S178
WTCHG_449470_247183	S108
WTCHG_449470_248195	S173
WTCHG_449470_249112	S412
WTCHG_449470_250124	S293
WTCHG_449470_251136	FG41M
WTCHG_449470_252148	S429
WTCHG_449470_253160	FG46R
WTCHG_449470_254172	S112
WTCHG_449470_257101	S228
WTCHG_449470_258113	S191
WTCHG_449470_259125	S92
WTCHG_449470_260137	S434
WTCHG_449470_261149	FG84M
WTCHG_449470_262161	FG95F
WTCHG_449470_263173	S436
WTCHG_449470_264185	S72
WTCHG_449470_265102	S500
WTCHG_449470_266114	FG31R
WTCHG_449470_267126	S167
WTCHG_449470_268138	S459
WTCHG_449470_269150	S399
WTCHG_449470_270162	FG74R
WTCHG_449470_271174	S332
WTCHG_449470_272186	S251
WTCHG_449470_273103	S313
WTCHG_449470_274115	FG116M
WTCHG_449470_275127	S131
WTCHG_449470_276139	S499
WTCHG_449470_277151	S265
WTCHG_449470_278163	S15
WTCHG_449470_279175	FG116F
WTCHG_449470_280187	FG23R
WTCHG_449470_281104	S345
WTCHG_449470_282116	FG156F
WTCHG_449470_283128	FG85
WTCHG_449470_284140	S103
WTCHG_449470_285152	S376
WTCHG_449470_286164	FG27R
WTCHG_449470_287176	S230
WTCHG_449470_289105	S39
WTCHG_449470_290117	FG99
WTCHG_449470_291129	S76
WTCHG_449470_292141	S296
WTCHG_449470_293153	S485
WTCHG_449470_294165	S497
WTCHG_449470_295177	S502
WTCHG_449470_296189	S320
WTCHG_439863_201106	S452
WTCHG_439863_202118	S327
WTCHG_439863_203130	S121
WTCHG_439863_204142	FG31F
WTCHG_439863_205154	S140
WTCHG_439863_206166	S318
WTCHG_439863_207178	S2
WTCHG_439863_208190	S299
WTCHG_439863_209107	S211
WTCHG_439863_210119	S343
WTCHG_439863_211131	S7
WTCHG_439863_212143	FG81M
WTCHG_439863_213155	S365
WTCHG_439863_214167	S185
WTCHG_439863_215179	S67
WTCHG_439863_216191	FG33M
WTCHG_439863_217108	S248
WTCHG_439863_218120	S239
WTCHG_439863_219132	S188
WTCHG_439863_220144	FG74M
WTCHG_439863_221156	S146
WTCHG_439863_222168	S116
WTCHG_439863_223180	FG30M
WTCHG_439863_224192	S147
WTCHG_439863_225109	S187
WTCHG_439863_226121	S122
WTCHG_439863_227133	S26
WTCHG_439863_228145	S350
WTCHG_439863_229157	S379
WTCHG_439863_230169	S458
WTCHG_439863_231181	S163
WTCHG_439863_232193	FG46M
WTCHG_439863_233110	S288
WTCHG_439863_234122	S334
WTCHG_439863_235134	S222
WTCHG_439863_236146	S440
WTCHG_439863_237158	FG141
WTCHG_439863_238170	S285
WTCHG_439863_239182	FG111F
WTCHG_439863_240194	S209
WTCHG_439863_241111	S277
WTCHG_439863_242123	S310
WTCHG_439863_243135	FG106
WTCHG_439863_244147	FG89
WTCHG_439863_245159	S135
WTCHG_439863_246171	S437
WTCHG_439863_247183	S374
WTCHG_439863_248195	S177
WTCHG_439863_249112	S169
WTCHG_439863_250124	FG130
WTCHG_439863_251136	S357
WTCHG_439863_252148	S79
WTCHG_439863_253160	S256
WTCHG_439863_254172	S50
WTCHG_439863_255184	S397
WTCHG_439863_256196	S109
WTCHG_439863_257101	S472
WTCHG_439863_258113	S460
WTCHG_439863_259125	FG95M
WTCHG_439863_260137	FG128
WTCHG_439863_261149	FG67F
WTCHG_439863_262161	S1
WTCHG_439863_263173	S370
WTCHG_439863_264185	S263
WTCHG_439863_265102	S362
WTCHG_439863_266114	S323
WTCHG_439863_267126	S151
WTCHG_439863_268138	FG132F
WTCHG_439863_269150	S360
WTCHG_439863_270162	S466
WTCHG_439863_271174	S182
WTCHG_439863_272186	S470
WTCHG_439863_273103	FG108R
WTCHG_439863_274115	S42
WTCHG_439863_275127	S326
WTCHG_439863_276139	S126
WTCHG_439863_277151	S83
WTCHG_439863_278163	S159
WTCHG_439863_279175	FG91
WTCHG_439863_280187	S138
WTCHG_439863_281104	S162
WTCHG_439863_282116	S21
WTCHG_439863_283128	FG120
WTCHG_439863_284140	S186
WTCHG_439863_285152	S200
WTCHG_439863_286164	S294
WTCHG_439863_287176	FG149F
WTCHG_439863_288188	S154
WTCHG_439863_289105	S347
WTCHG_439863_290117	S389
WTCHG_439863_291129	S190
WTCHG_439863_292141	S401
WTCHG_439863_293153	S342
WTCHG_439863_294165	S192
WTCHG_439863_295177	FG71F
WTCHG_439863_296189	S479
WTCHG_439864_201106	S452
WTCHG_439864_202118	S327
WTCHG_439864_203130	S121
WTCHG_439864_204142	FG31F
WTCHG_439864_205154	S140
WTCHG_439864_206166	S318
WTCHG_439864_207178	S2
WTCHG_439864_208190	S299
WTCHG_439864_209107	S211
WTCHG_439864_210119	S343
WTCHG_439864_211131	S7
WTCHG_439864_212143	FG81M
WTCHG_439864_213155	S365
WTCHG_439864_214167	S185
WTCHG_439864_215179	S67
WTCHG_439864_216191	FG33M
WTCHG_439864_217108	S248
WTCHG_439864_218120	S239
WTCHG_439864_219132	S188
WTCHG_439864_220144	FG74M
WTCHG_439864_221156	S146
WTCHG_439864_222168	S116
WTCHG_439864_223180	FG30M
WTCHG_439864_224192	S147
WTCHG_439864_225109	S187
WTCHG_439864_226121	S122
WTCHG_439864_227133	S26
WTCHG_439864_228145	S350
WTCHG_439864_229157	S379
WTCHG_439864_230169	S458
WTCHG_439864_231181	S163
WTCHG_439864_232193	FG46M
WTCHG_439864_233110	S288
WTCHG_439864_234122	S334
WTCHG_439864_235134	S222
WTCHG_439864_236146	S440
WTCHG_439864_237158	FG141
WTCHG_439864_238170	S285
WTCHG_439864_239182	FG111F
WTCHG_439864_240194	S209
WTCHG_439864_241111	S277
WTCHG_439864_242123	S310
WTCHG_439864_243135	FG106
WTCHG_439864_244147	FG89
WTCHG_439864_245159	S135
WTCHG_439864_246171	S437
WTCHG_439864_247183	S374
WTCHG_439864_248195	S177
WTCHG_439864_249112	S169
WTCHG_439864_250124	FG130
WTCHG_439864_251136	S357
WTCHG_439864_252148	S79
WTCHG_439864_253160	S256
WTCHG_439864_254172	S50
WTCHG_439864_255184	S397
WTCHG_439864_256196	S109
WTCHG_439864_257101	S472
WTCHG_439864_258113	S460
WTCHG_439864_259125	FG95M
WTCHG_439864_260137	FG128
WTCHG_439864_261149	FG67F
WTCHG_439864_262161	S1
WTCHG_439864_263173	S370
WTCHG_439864_264185	S263
WTCHG_439864_265102	S362
WTCHG_439864_266114	S323
WTCHG_439864_267126	S151
WTCHG_439864_268138	FG132F
WTCHG_439864_269150	S360
WTCHG_439864_270162	S466
WTCHG_439864_271174	S182
WTCHG_439864_272186	S470
WTCHG_439864_273103	FG108R
WTCHG_439864_274115	S42
WTCHG_439864_275127	S326
WTCHG_439864_276139	S126
WTCHG_439864_277151	S83
WTCHG_439864_278163	S159
WTCHG_439864_279175	FG91
WTCHG_439864_280187	S138
WTCHG_439864_281104	S162
WTCHG_439864_282116	S21
WTCHG_439864_283128	FG120
WTCHG_439864_284140	S186
WTCHG_439864_285152	S200
WTCHG_439864_286164	S294
WTCHG_439864_287176	FG149F
WTCHG_439864_288188	S154
WTCHG_439864_289105	S347
WTCHG_439864_290117	S389
WTCHG_439864_291129	S190
WTCHG_439864_292141	S401
WTCHG_439864_293153	S342
WTCHG_439864_294165	S192
WTCHG_439864_295177	FG71F
WTCHG_439864_296189	S479
WTCHG_439865_201106	S452
WTCHG_439865_202118	S327
WTCHG_439865_203130	S121
WTCHG_439865_204142	FG31F
WTCHG_439865_205154	S140
WTCHG_439865_206166	S318
WTCHG_439865_207178	S2
WTCHG_439865_208190	S299
WTCHG_439865_209107	S211
WTCHG_439865_210119	S343
WTCHG_439865_211131	S7
WTCHG_439865_212143	FG81M
WTCHG_439865_213155	S365
WTCHG_439865_214167	S185
WTCHG_439865_215179	S67
WTCHG_439865_216191	FG33M
WTCHG_439865_217108	S248
WTCHG_439865_218120	S239
WTCHG_439865_219132	S188
WTCHG_439865_220144	FG74M
WTCHG_439865_221156	S146
WTCHG_439865_222168	S116
WTCHG_439865_223180	FG30M
WTCHG_439865_224192	S147
WTCHG_439865_225109	S187
WTCHG_439865_226121	S122
WTCHG_439865_227133	S26
WTCHG_439865_228145	S350
WTCHG_439865_229157	S379
WTCHG_439865_230169	S458
WTCHG_439865_231181	S163
WTCHG_439865_232193	FG46M
WTCHG_439865_233110	S288
WTCHG_439865_234122	S334
WTCHG_439865_235134	S222
WTCHG_439865_236146	S440
WTCHG_439865_237158	FG141
WTCHG_439865_238170	S285
WTCHG_439865_239182	FG111F
WTCHG_439865_240194	S209
WTCHG_439865_241111	S277
WTCHG_439865_242123	S310
WTCHG_439865_243135	FG106
WTCHG_439865_244147	FG89
WTCHG_439865_245159	S135
WTCHG_439865_246171	S437
WTCHG_439865_247183	S374
WTCHG_439865_248195	S177
WTCHG_439865_249112	S169
WTCHG_439865_250124	FG130
WTCHG_439865_251136	S357
WTCHG_439865_252148	S79
WTCHG_439865_253160	S256
WTCHG_439865_254172	S50
WTCHG_439865_255184	S397
WTCHG_439865_256196	S109
WTCHG_439865_257101	S472
WTCHG_439865_258113	S460
WTCHG_439865_259125	FG95M
WTCHG_439865_260137	FG128
WTCHG_439865_261149	FG67F
WTCHG_439865_262161	S1
WTCHG_439865_263173	S370
WTCHG_439865_264185	S263
WTCHG_439865_265102	S362
WTCHG_439865_266114	S323
WTCHG_439865_267126	S151
WTCHG_439865_268138	FG132F
WTCHG_439865_269150	S360
WTCHG_439865_270162	S466
WTCHG_439865_271174	S182
WTCHG_439865_272186	S470
WTCHG_439865_273103	FG108R
WTCHG_439865_274115	S42
WTCHG_439865_275127	S326
WTCHG_439865_276139	S126
WTCHG_439865_277151	S83
WTCHG_439865_278163	S159
WTCHG_439865_279175	FG91
WTCHG_439865_280187	S138
WTCHG_439865_281104	S162
WTCHG_439865_282116	S21
WTCHG_439865_283128	FG120
WTCHG_439865_284140	S186
WTCHG_439865_285152	S200
WTCHG_439865_286164	S294
WTCHG_439865_287176	FG149F
WTCHG_439865_288188	S154
WTCHG_439865_289105	S347
WTCHG_439865_290117	S389
WTCHG_439865_291129	S190
WTCHG_439865_292141	S401
WTCHG_439865_293153	S342
WTCHG_439865_294165	S192
WTCHG_439865_295177	FG71F
WTCHG_439865_296189	S479
WTCHG_439866_201106	S452
WTCHG_439866_202118	S327
WTCHG_439866_203130	S121
WTCHG_439866_204142	FG31F
WTCHG_439866_205154	S140
WTCHG_439866_206166	S318
WTCHG_439866_207178	S2
WTCHG_439866_208190	S299
WTCHG_439866_209107	S211
WTCHG_439866_210119	S343
WTCHG_439866_211131	S7
WTCHG_439866_212143	FG81M
WTCHG_439866_213155	S365
WTCHG_439866_214167	S185
WTCHG_439866_215179	S67
WTCHG_439866_216191	FG33M
WTCHG_439866_217108	S248
WTCHG_439866_218120	S239
WTCHG_439866_219132	S188
WTCHG_439866_220144	FG74M
WTCHG_439866_221156	S146
WTCHG_439866_222168	S116
WTCHG_439866_223180	FG30M
WTCHG_439866_224192	S147
WTCHG_439866_225109	S187
WTCHG_439866_226121	S122
WTCHG_439866_227133	S26
WTCHG_439866_228145	S350
WTCHG_439866_229157	S379
WTCHG_439866_230169	S458
WTCHG_439866_231181	S163
WTCHG_439866_232193	FG46M
WTCHG_439866_233110	S288
WTCHG_439866_234122	S334
WTCHG_439866_235134	S222
WTCHG_439866_236146	S440
WTCHG_439866_237158	FG141
WTCHG_439866_238170	S285
WTCHG_439866_239182	FG111F
WTCHG_439866_240194	S209
WTCHG_439866_241111	S277
WTCHG_439866_242123	S310
WTCHG_439866_243135	FG106
WTCHG_439866_244147	FG89
WTCHG_439866_245159	S135
WTCHG_439866_246171	S437
WTCHG_439866_247183	S374
WTCHG_439866_248195	S177
WTCHG_439866_249112	S169
WTCHG_439866_250124	FG130
WTCHG_439866_251136	S357
WTCHG_439866_252148	S79
WTCHG_439866_253160	S256
WTCHG_439866_254172	S50
WTCHG_439866_255184	S397
WTCHG_439866_256196	S109
WTCHG_439866_257101	S472
WTCHG_439866_258113	S460
WTCHG_439866_259125	FG95M
WTCHG_439866_260137	FG128
WTCHG_439866_261149	FG67F
WTCHG_439866_262161	S1
WTCHG_439866_263173	S370
WTCHG_439866_264185	S263
WTCHG_439866_265102	S362
WTCHG_439866_266114	S323
WTCHG_439866_267126	S151
WTCHG_439866_268138	FG132F
WTCHG_439866_269150	S360
WTCHG_439866_270162	S466
WTCHG_439866_271174	S182
WTCHG_439866_272186	S470
WTCHG_439866_273103	FG108R
WTCHG_439866_274115	S42
WTCHG_439866_275127	S326
WTCHG_439866_276139	S126
WTCHG_439866_277151	S83
WTCHG_439866_278163	S159
WTCHG_439866_279175	FG91
WTCHG_439866_280187	S138
WTCHG_439866_281104	S162
WTCHG_439866_282116	S21
WTCHG_439866_283128	FG120
WTCHG_439866_284140	S186
WTCHG_439866_285152	S200
WTCHG_439866_286164	S294
WTCHG_439866_287176	FG149F
WTCHG_439866_288188	S154
WTCHG_439866_289105	S347
WTCHG_439866_290117	S389
WTCHG_439866_291129	S190
WTCHG_439866_292141	S401
WTCHG_439866_293153	S342
WTCHG_439866_294165	S192
WTCHG_439866_295177	FG71F
WTCHG_439866_296189	S479
WTCHG_436733_201106	S452
WTCHG_436733_202118	S327
WTCHG_436733_203130	S121
WTCHG_436733_204142	FG31F
WTCHG_436733_205154	S140
WTCHG_436733_206166	S318
WTCHG_436733_207178	S2
WTCHG_436733_208190	S299
WTCHG_436733_209107	S211
WTCHG_436733_210119	S343
WTCHG_436733_211131	S7
WTCHG_436733_212143	FG81M
WTCHG_436733_213155	S365
WTCHG_436733_214167	S185
WTCHG_436733_215179	S67
WTCHG_436733_216191	FG33M
WTCHG_436733_217108	S248
WTCHG_436733_218120	S239
WTCHG_436733_219132	S188
WTCHG_436733_220144	FG74M
WTCHG_436733_221156	S146
WTCHG_436733_222168	S116
WTCHG_436733_223180	FG30M
WTCHG_436733_224192	S147
WTCHG_436733_225109	S187
WTCHG_436733_226121	S122
WTCHG_436733_227133	S26
WTCHG_436733_228145	S350
WTCHG_436733_229157	S379
WTCHG_436733_230169	S458
WTCHG_436733_231181	S163
WTCHG_436733_232193	FG46M
WTCHG_436733_233110	S288
WTCHG_436733_234122	S334
WTCHG_436733_235134	S222
WTCHG_436733_236146	S440
WTCHG_436733_237158	FG141
WTCHG_436733_238170	S285
WTCHG_436733_239182	FG111F
WTCHG_436733_240194	S209
WTCHG_436733_241111	S277
WTCHG_436733_242123	S310
WTCHG_436733_243135	FG106
WTCHG_436733_244147	FG89
WTCHG_436733_245159	S135
WTCHG_436733_246171	S437
WTCHG_436733_247183	S374
WTCHG_436733_248195	S177
WTCHG_436733_249112	S169
WTCHG_436733_250124	FG130
WTCHG_436733_251136	S357
WTCHG_436733_252148	S79
WTCHG_436733_253160	S256
WTCHG_436733_254172	S50
WTCHG_436733_255184	S397
WTCHG_436733_256196	S109
WTCHG_436733_257101	S472
WTCHG_436733_258113	S460
WTCHG_436733_259125	FG95M
WTCHG_436733_260137	FG128
WTCHG_436733_261149	FG67F
WTCHG_436733_262161	S1
WTCHG_436733_263173	S370
WTCHG_436733_264185	S263
WTCHG_436733_265102	S362
WTCHG_436733_266114	S323
WTCHG_436733_267126	S151
WTCHG_436733_268138	FG132F
WTCHG_436733_269150	S360
WTCHG_436733_270162	S466
WTCHG_436733_271174	S182
WTCHG_436733_272186	S470
WTCHG_436733_273103	FG108R
WTCHG_436733_274115	S42
WTCHG_436733_275127	S326
WTCHG_436733_276139	S126
WTCHG_436733_277151	S83
WTCHG_436733_278163	S159
WTCHG_436733_279175	FG91
WTCHG_436733_280187	S138
WTCHG_436733_281104	S162
WTCHG_436733_282116	S21
WTCHG_436733_283128	FG120
WTCHG_436733_284140	S186
WTCHG_436733_285152	S200
WTCHG_436733_286164	S294
WTCHG_436733_287176	FG149F
WTCHG_436733_288188	S154
WTCHG_436733_289105	S347
WTCHG_436733_290117	S389
WTCHG_436733_291129	S190
WTCHG_436733_292141	S401
WTCHG_436733_293153	S342
WTCHG_436733_294165	S192
WTCHG_436733_295177	FG71F
WTCHG_436733_296189	S479
WTCHG_436734_201106	S452
WTCHG_436734_202118	S327
WTCHG_436734_203130	S121
WTCHG_436734_204142	FG31F
WTCHG_436734_205154	S140
WTCHG_436734_206166	S318
WTCHG_436734_207178	S2
WTCHG_436734_208190	S299
WTCHG_436734_209107	S211
WTCHG_436734_210119	S343
WTCHG_436734_211131	S7
WTCHG_436734_212143	FG81M
WTCHG_436734_213155	S365
WTCHG_436734_214167	S185
WTCHG_436734_215179	S67
WTCHG_436734_216191	FG33M
WTCHG_436734_217108	S248
WTCHG_436734_218120	S239
WTCHG_436734_219132	S188
WTCHG_436734_220144	FG74M
WTCHG_436734_221156	S146
WTCHG_436734_222168	S116
WTCHG_436734_223180	FG30M
WTCHG_436734_224192	S147
WTCHG_436734_225109	S187
WTCHG_436734_226121	S122
WTCHG_436734_227133	S26
WTCHG_436734_228145	S350
WTCHG_436734_229157	S379
WTCHG_436734_230169	S458
WTCHG_436734_231181	S163
WTCHG_436734_232193	FG46M
WTCHG_436734_233110	S288
WTCHG_436734_234122	S334
WTCHG_436734_235134	S222
WTCHG_436734_236146	S440
WTCHG_436734_237158	FG141
WTCHG_436734_238170	S285
WTCHG_436734_239182	FG111F
WTCHG_436734_240194	S209
WTCHG_436734_241111	S277
WTCHG_436734_242123	S310
WTCHG_436734_243135	FG106
WTCHG_436734_244147	FG89
WTCHG_436734_245159	S135
WTCHG_436734_246171	S437
WTCHG_436734_247183	S374
WTCHG_436734_248195	S177
WTCHG_436734_249112	S169
WTCHG_436734_250124	FG130
WTCHG_436734_251136	S357
WTCHG_436734_252148	S79
WTCHG_436734_253160	S256
WTCHG_436734_254172	S50
WTCHG_436734_255184	S397
WTCHG_436734_256196	S109
WTCHG_436734_257101	S472
WTCHG_436734_258113	S460
WTCHG_436734_259125	FG95M
WTCHG_436734_260137	FG128
WTCHG_436734_261149	FG67F
WTCHG_436734_262161	S1
WTCHG_436734_263173	S370
WTCHG_436734_264185	S263
WTCHG_436734_265102	S362
WTCHG_436734_266114	S323
WTCHG_436734_267126	S151
WTCHG_436734_268138	FG132F
WTCHG_436734_269150	S360
WTCHG_436734_270162	S466
WTCHG_436734_271174	S182
WTCHG_436734_272186	S470
WTCHG_436734_273103	FG108R
WTCHG_436734_274115	S42
WTCHG_436734_275127	S326
WTCHG_436734_276139	S126
WTCHG_436734_277151	S83
WTCHG_436734_278163	S159
WTCHG_436734_279175	FG91
WTCHG_436734_280187	S138
WTCHG_436734_281104	S162
WTCHG_436734_282116	S21
WTCHG_436734_283128	FG120
WTCHG_436734_284140	S186
WTCHG_436734_285152	S200
WTCHG_436734_286164	S294
WTCHG_436734_287176	FG149F
WTCHG_436734_288188	S154
WTCHG_436734_289105	S347
WTCHG_436734_290117	S389
WTCHG_436734_291129	S190
WTCHG_436734_292141	S401
WTCHG_436734_293153	S342
WTCHG_436734_294165	S192
WTCHG_436734_295177	FG71F
WTCHG_436734_296189	S479
WTCHG_436735_201106	S452
WTCHG_436735_202118	S327
WTCHG_436735_203130	S121
WTCHG_436735_204142	FG31F
WTCHG_436735_205154	S140
WTCHG_436735_206166	S318
WTCHG_436735_207178	S2
WTCHG_436735_208190	S299
WTCHG_436735_209107	S211
WTCHG_436735_210119	S343
WTCHG_436735_211131	S7
WTCHG_436735_212143	FG81M
WTCHG_436735_213155	S365
WTCHG_436735_214167	S185
WTCHG_436735_215179	S67
WTCHG_436735_216191	FG33M
WTCHG_436735_217108	S248
WTCHG_436735_218120	S239
WTCHG_436735_219132	S188
WTCHG_436735_220144	FG74M
WTCHG_436735_221156	S146
WTCHG_436735_222168	S116
WTCHG_436735_223180	FG30M
WTCHG_436735_224192	S147
WTCHG_436735_225109	S187
WTCHG_436735_226121	S122
WTCHG_436735_227133	S26
WTCHG_436735_228145	S350
WTCHG_436735_229157	S379
WTCHG_436735_230169	S458
WTCHG_436735_231181	S163
WTCHG_436735_232193	FG46M
WTCHG_436735_233110	S288
WTCHG_436735_234122	S334
WTCHG_436735_235134	S222
WTCHG_436735_236146	S440
WTCHG_436735_237158	FG141
WTCHG_436735_238170	S285
WTCHG_436735_239182	FG111F
WTCHG_436735_240194	S209
WTCHG_436735_241111	S277
WTCHG_436735_242123	S310
WTCHG_436735_243135	FG106
WTCHG_436735_244147	FG89
WTCHG_436735_245159	S135
WTCHG_436735_246171	S437
WTCHG_436735_247183	S374
WTCHG_436735_248195	S177
WTCHG_436735_249112	S169
WTCHG_436735_250124	FG130
WTCHG_436735_251136	S357
WTCHG_436735_252148	S79
WTCHG_436735_253160	S256
WTCHG_436735_254172	S50
WTCHG_436735_255184	S397
WTCHG_436735_256196	S109
WTCHG_436735_257101	S472
WTCHG_436735_258113	S460
WTCHG_436735_259125	FG95M
WTCHG_436735_260137	FG128
WTCHG_436735_261149	FG67F
WTCHG_436735_262161	S1
WTCHG_436735_263173	S370
WTCHG_436735_264185	S263
WTCHG_436735_265102	S362
